ticker;asset_code;name;segment;market;category;isin;cfi;lot_size;currency;spec_code;institution_name;governance
V1TA34;V1TA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
V2TX34;V2TX;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
VCRI11;VCRI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VCRR11;VCRR;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VITT3;VITT;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
VIUR11;VIUR;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VJFD11;VJFD;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VRSN34;VRSN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
VRTA11;VRTA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VSHO11;VSHO;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
VXXV11;VXXV;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
W1AB34;W1AB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
W1EC34;W1EC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
W1HR34;W1HR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
W1YC34;W1YC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
W2EX34;W2EX;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
WIZC3;WIZC;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
X1YZ34;X1YZ;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
XPIN11;XPIN;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
XPLG11;XPLG;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
XRXB34;XRXB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
Z1BH34;Z1BH;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
Z1IO34;Z1IO;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
Z1OM34;Z1OM;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
Z1TS34;Z1TS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
Z2IT34;Z2IT;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
Z2LL35;Z2LL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
ZAGH11;ZAGH;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
A1EG34;A1EG;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
A1FL34;A1FL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
A1GN34;A1GN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
A1IV34;A1IV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
A1JG34;A1JG;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
A1RE34;A1RE;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
A1SU34;A1SU;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
A1UT34;A1UT;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
A1ZN34;A1ZN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
A2XO34;A2XO;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
AAGR11;AAGR;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
AAZQ11;AAZQ;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
ABBV34;ABBV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
ABCB4;ABCB;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
ABCP11;ABCP;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
ABTT34;ABTT;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
ABUD34;ABUD;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
ADMF3;ADMF;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
AETH39;AETH;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
AFHF11;AFHF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
AFLT3;AFLT;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
AGXY3;AGXY;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
AMAR3;AMAR;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
APTO11;APTO;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
APTV34;APTV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
APXM11;APXM;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
APXU11;APXU;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
ASML34;ASML;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
AXIA7;AXIA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
AXRP39;AXRP;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
AZUL53;AZUL;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
B1BW34;B1BW;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
B1DX34;B1DX;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
B1IL34;B1IL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
B1MR34;B1MR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
B2AH34;B2AH;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
B2AP34;B2AP;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
B3SA3;B3SA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
BBAJ39;BBAJ;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BBDC3;BBDC;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
BBDC4;BBDC;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
BBGO11;BBGO;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
BCHA39;BCHA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BCIR39;BCIR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BCRI11;BCRI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
BDVD39;BDVD;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BEEM39;BEEM;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BEQW39;BEQW;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BEST11;BEST;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
BEUA39;BEUA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BEWC39;BEWC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BEWD39;BEWD;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BEWG39;BEWG;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BEWN39;BEWN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BEWQ39;BEWQ;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BFAL39;BFAL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BFDN39;BFDN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BFEM39;BFEM;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BFTA39;BFTA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BFTS39;BFTS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BGLC39;BGLC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BGOV39;BGOV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BGWH39;BGWH;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BHDV39;BHDV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BHER39;BHER;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BIDN39;BIDN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BIDU34;BIDU;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BIDV39;BIDV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BIEF39;BIEF;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BIEI39;BIEI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BIET39;BIET;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BIJH39;BIJH;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BIJS39;BIJS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BITC11;BITC;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
BITH11;BITH;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
BITO39;BITO;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BIUS39;BIUS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BIWF39;BIWF;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BIXJ39;BIXJ;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BIYE39;BIYE;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BIYK39;BIYK;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BIYW39;BIYW;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BJAP39;BJAP;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BKWB39;BKWB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BKYY39;BKYY;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BLAK34;BLAK;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BLBT39;BLBT;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BLMO11;BLMO;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
BLOG11;BLOG;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
BLPA39;BLPA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BLPX39;BLPX;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BLUZ39;BLUZ;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BMIL39;BMIL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BMOB3;BMOB;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
BOBR4;BOBR;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
BONY34;BONY;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BPML11;BPML;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
BPVE39;BPVE;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BQCL39;BQCL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BQTC39;BQTC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BRAP3;BRAP;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
BRAP4;BRAP;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
BRAZ11;BRAZ;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
BRCO11;BRCO;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
BRCR11;BRCR;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
BRKM3;BRKM;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
BRZP11;BRZP;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
BSIL39;BSIL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BSLI4;BSLI;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
BTAG11;BTAG;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
BTLT39;BTLT;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BTYU11;BTYU;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
BUSR39;BUSR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
BXTC39;BXTC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C1BL34;C1BL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C1CI34;C1CI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C1FI34;C1FI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C1HK34;C1HK;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C1MA34;C1MA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C1MS34;C1MS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C1NC34;C1NC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C1PR34;C1PR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C1TV34;C1TV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C2AC34;C2AC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C2CA34;C2CA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C2HP34;C2HP;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C2RN34;C2RN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
C2RS34;C2RS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
CARE11;CARE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
CBEE3;CBEE;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CCTY3;CCTY;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CEDO3;CEDO;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CEEB5;CEEB;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CFII11;CFII;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
CGAS3;CGAS;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CHCM34;CHCM;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
CHIP11;CHIP;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
CHME34;CHME;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
CLOB11;CLOB;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
CLSC3;CLSC;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CMCS34;CMCS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
CMIG3;CMIG;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CMIN3;CMIN;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
COCE3;COCE;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
COTY34;COTY;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
CPLE99;CPLE;;CASH;EQUITY-CASH;UNIT;;;;BRL;;;
CRIN34;CRIN;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
CRPT11;CRPT;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
CSED3;CSED;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
CSXC34;CSXC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
CXCO11;CXCO;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
CXSE3;CXSE;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
D1HI34;D1HI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
D1OC34;D1OC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
D1OV34;D1OV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
D2NL34;D2NL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DAMA11;DAMA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
DBIN11;DBIN;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
DCRA11;DCRA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
DEAI34;DEAI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DEFT31;DEFT;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DGCO34;DGCO;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DISB34;DISB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DIVD11;DIVD;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
DOLX11;DOLX;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
DPRO11;DPRO;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
DTCR39;DTCR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DUKB34;DUKB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DUOL34;DUOL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DVAI34;DVAI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
DVFF11;DVFF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
DXCO3;DXCO;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
E1IX34;E1IX;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
E1OG34;E1OG;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
E1TR34;E1TR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
E1VR34;E1VR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
E1WL34;E1WL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
E2AG34;E2AG;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
E2TS34;E2TS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
E2XA34;E2XA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
EALT3;EALT;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
EALT4;EALT;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
ECOO11;ECOO;;CASH;EQUITY-CASH;ETF EQUITIES;;;;BRL;;;
EDFO11;EDFO;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
EETH11;EETH;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
EGIE3;EGIE;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
EMAE3;EMAE;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
ENEV3;ENEV;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
ENMT4;ENMT;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
ESUT11;ESUT;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
ETER3;ETER;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
EVEB31;EVEB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
EVEN3;EVEN;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
EXES11;EXES;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
EXIF11;EXIF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
EXPB31;EXPB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
F2IV34;F2IV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
F2NV34;F2NV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
F2RS34;F2RS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
FIIB11;FIIB;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
FISC11;FISC;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
FMOF11;FMOF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
FPAB11;FPAB;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
FSPE11;FSPE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
FVPQ11;FVPQ;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
G1LP34;G1LP;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
G1LW34;G1LW;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
G1SK34;G1SK;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
G2DI33;G2DI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
G2EV34;G2EV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
G2ME34;G2ME;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
G2WR34;G2WR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
GBIT11;GBIT;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
GDBR34;GDBR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
GEPA4;GEPA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
GFSA3;GFSA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
GLDX11;GLDX;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
GLPF11;GLPF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
GOAU3;GOAU;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
GOAU4;GOAU;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
GOGL35;GOGL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
GOLL54;GOLL;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
GPAR3;GPAR;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
H1AS34;H1AS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
H1CA34;H1CA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
H1EI34;H1EI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
H1FC34;H1FC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
H1HH34;H1HH;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
H1RL34;H1RL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
H1SB34;H1SB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
H1SI34;H1SI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
HABT11;HABT;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HAGA3;HAGA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
HCHG11;HCHG;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HDEL11;HDEL;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HGBS11;HGBS;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HGRE11;HGRE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HGRU11;HGRU;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HJCT11;HJCT;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HLOG11;HLOG;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HOME34;HOME;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
HTEK11;HTEK;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
HUSC11;HUSC;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
HUSI11;HUSI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
I1NC34;I1NC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
I1QV34;I1QV;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
I1QY34;I1QY;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
I1RP34;I1RP;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
I1SR34;I1SR;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
I2ND34;I2ND;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
IAAG11;IAAG;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
IBBP11;IBBP;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
IBCR11;IBCR;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
IFCM3;IFCM;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
IGTI4;IGTI;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
IMMB11;IMMB;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
INFB11;INFB;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
IRBR3;IRBR;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
ISNT11;ISNT;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
ITRI11;ITRI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
IWMI11;IWMI;;CASH;EQUITY-CASH;ETF FOREIGN INDEX;;;;BRL;;;
J1BH34;J1BH;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
J2BL34;J2BL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
JCCJ11;JCCJ;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
JDCO34;JDCO;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
JFLL11;JFLL;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
JOPA3;JOPA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
JPPA11;JPPA;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
JSCR11;JSCR;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
JSLG3;JSLG;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
K1TC34;K1TC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
K2CG34;K2CG;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
KEVE11;KEVE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
KFOF11;KFOF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
KISU11;KISU;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
KLBN11;KLBN;;CASH;EQUITY-CASH;UNIT;;;;BRL;;;
KNHF11;KNHF;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
KNUQ11;KNUQ;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
L1UL34;L1UL;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
L1VS34;L1VS;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
LIGT3;LIGT;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
LKDV11;LKDV;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
LSOP11;LSOP;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
LTMT11;LTMT;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
LVBI11;LVBI;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
LWSA3;LWSA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
M1AA34;M1AA;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
M1DB34;M1DB;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
M1KT34;M1KT;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
M1LC34;M1LC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
M1LM34;M1LM;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
M1SI34;M1SI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
M1TC34;M1TC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
MCDC34;MCDC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
MCRE11;MCRE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
MDIA3;MDIA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
MDTC34;MDTC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
MELI34;MELI;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
MELK3;MELK;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
MERC3;MERC;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
MERC4;MERC;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
MGEL4;MGEL;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
MGHT11;MGHT;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
MGLU3;MGLU;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
MIDW11;MIDW;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
MILS3;MILS;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
MKLC34;MKLC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
MMMC34;MMMC;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
MMVE11;MMVE;;CASH;EQUITY-CASH;FUNDS;;;;BRL;;;
MNDL3;MNDL;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
MRCK34;MRCK;;CASH;EQUITY-CASH;BDR;;;;BRL;;;
MRSA5B;MRSA;;CASH;EQUITY-CASH;SHARES;;;;BRL;;;
